x	y	Gx	Gy	class	filename
3492	2963	681743	1902020	0	train/N_NCALM_1_06939.tif
31721	25251	695857	1890876	0	train/N_NCALM_1_06940.tif
24868	26543	692431	1890230	0	train/N_NCALM_1_06941.tif
9287	7690	684640	1899656	0	train/N_NCALM_1_06942.tif
5404	2950	682699	1902026	0	train/N_NCALM_1_06943.tif
1557	5253	680775	1900875	0	train/N_NCALM_1_06944.tif
24045	21905	692019	1892549	0	train/N_NCALM_1_06945.tif
29500	27826	694747	1889588	0	train/N_NCALM_1_06946.tif
5091	2078	682542	1902462	0	train/N_NCALM_1_06947.tif
31769	23420	695881	1891791	0	train/N_NCALM_1_06948.tif
21279	19857	690636	1893573	0	train/N_NCALM_1_06949.tif
27617	16913	693805	1895045	0	train/N_NCALM_1_06950.tif
3132	7024	681563	1899989	0	train/N_NCALM_1_06951.tif
15032	34450	687513	1886276	0	train/N_NCALM_1_06952.tif
21703	26000	690848	1890501	0	train/N_NCALM_1_06953.tif
22859	28733	691426	1889135	0	train/N_NCALM_1_06954.tif
20287	34963	690140	1886020	0	train/N_NCALM_1_06955.tif
28915	21895	694454	1892554	0	train/N_NCALM_1_06956.tif
13490	16127	686742	1895438	0	train/N_NCALM_1_06957.tif
10316	5745	685155	1900629	0	train/N_NCALM_1_06958.tif
26757	17055	693375	1894974	0	train/N_NCALM_1_06959.tif
2540	5582	681267	1900710	0	train/N_NCALM_1_06960.tif
23218	20001	691606	1893501	0	train/N_NCALM_1_06961.tif
12723	8052	686358	1899475	0	train/N_NCALM_1_06962.tif
19178	36038	689586	1885482	0	train/N_NCALM_1_06963.tif
20609	24840	690301	1891081	0	train/N_NCALM_1_06964.tif
5649	7178	682821	1899912	0	train/N_NCALM_1_06965.tif
27508	14235	693751	1896384	0	train/N_NCALM_1_06966.tif
2586	5544	681290	1900729	0	train/N_NCALM_1_06967.tif
33548	27936	696771	1889533	0	train/N_NCALM_1_06968.tif
27382	23878	693688	1891562	0	train/N_NCALM_1_06969.tif
18717	34428	689355	1886287	0	train/N_NCALM_1_06970.tif
33049	20673	696521	1893165	0	train/N_NCALM_1_06971.tif
21804	29418	690899	1888792	0	train/N_NCALM_1_06972.tif
22214	20096	691104	1893453	0	train/N_NCALM_1_06973.tif
27649	19915	693821	1893544	0	train/N_NCALM_1_06974.tif
22638	25358	691316	1890822	0	train/N_NCALM_1_06975.tif
30396	25997	695195	1890503	0	train/N_NCALM_1_06976.tif
33313	24919	696653	1891042	0	train/N_NCALM_1_06977.tif
17859	32163	688926	1887420	0	train/N_NCALM_1_06978.tif
21897	33003	690945	1887000	0	train/N_NCALM_1_06979.tif
23935	24874	691964	1891064	0	train/N_NCALM_1_06980.tif
521	10258	680257	1898372	0	train/N_NCALM_1_06981.tif
18947	22360	689470	1892321	0	train/N_NCALM_1_06982.tif
1837	5191	680915	1900906	0	train/N_NCALM_1_06983.tif
33935	26590	696964	1890206	0	train/N_NCALM_1_06984.tif
6746	7909	683370	1899547	0	train/N_NCALM_1_06985.tif
18803	32638	689398	1887182	0	train/N_NCALM_1_06986.tif
28838	21814	694416	1892594	0	train/N_NCALM_1_06987.tif
21902	29882	690948	1888560	0	train/N_NCALM_1_06988.tif
26700	20762	693347	1893120	0	train/N_NCALM_1_06989.tif
28811	28920	694402	1889041	0	train/N_NCALM_1_06990.tif
14493	15109	687243	1895947	0	train/N_NCALM_1_06991.tif
32385	19873	696189	1893565	0	train/N_NCALM_1_06992.tif
29503	20860	694748	1893071	0	train/N_NCALM_1_06993.tif
9416	13110	684705	1896946	0	train/N_NCALM_1_06994.tif
10196	5342	685095	1900830	0	train/N_NCALM_1_06995.tif
31715	30418	695854	1888292	0	train/N_NCALM_1_06996.tif
26260	21410	693127	1892796	0	train/N_NCALM_1_06997.tif
21571	22860	690782	1892071	0	train/N_NCALM_1_06998.tif
32554	21210	696274	1892896	0	train/N_NCALM_1_06999.tif
17438	14427	688716	1896288	0	train/N_NCALM_1_07000.tif
17086	35183	688540	1885910	0	train/N_NCALM_1_07001.tif
31845	24817	695919	1891093	0	train/N_NCALM_1_07002.tif
30320	17577	695157	1894713	0	train/N_NCALM_1_07003.tif
17734	18381	688864	1894311	0	train/N_NCALM_1_07004.tif
26908	31642	693451	1887680	0	train/N_NCALM_1_07005.tif
18768	31453	689381	1887775	0	train/N_NCALM_1_07006.tif
31571	29065	695782	1888969	0	train/N_NCALM_1_07007.tif
7441	6888	683717	1900057	0	train/N_NCALM_1_07008.tif
30686	25035	695340	1890984	0	train/N_NCALM_1_07009.tif
14463	36011	687228	1885496	0	train/N_NCALM_1_07010.tif
24437	28015	692215	1889494	0	train/N_NCALM_1_07011.tif
16735	16493	688364	1895255	0	train/N_NCALM_1_07012.tif
35832	23722	697913	1891640	0	train/N_NCALM_1_07013.tif
8761	11579	684377	1897712	0	train/N_NCALM_1_07014.tif
24696	29449	692345	1888777	0	train/N_NCALM_1_07015.tif
31467	30977	695730	1888013	0	train/N_NCALM_1_07016.tif
19587	18735	689790	1894134	0	train/N_NCALM_1_07017.tif
21314	20274	690654	1893364	0	train/N_NCALM_1_07018.tif
358	6377	680176	1900313	0	train/N_NCALM_1_07019.tif
16322	35279	688158	1885862	0	train/N_NCALM_1_07020.tif
23163	27880	691578	1889561	0	train/N_NCALM_1_07021.tif
26130	28523	693062	1889240	0	train/N_NCALM_1_07022.tif
29641	18289	694817	1894357	0	train/N_NCALM_1_07023.tif
18187	32661	689090	1887171	0	train/N_NCALM_1_07024.tif
20559	32436	690276	1887283	0	train/N_NCALM_1_07025.tif
23564	26731	691779	1890136	0	train/N_NCALM_1_07026.tif
22366	30049	691180	1888477	0	train/N_NCALM_1_07027.tif
21791	24745	690892	1891129	0	train/N_NCALM_1_07028.tif
3080	5684	681537	1900659	0	train/N_NCALM_1_07029.tif
19035	22546	689514	1892228	0	train/N_NCALM_1_07030.tif
15719	17857	687856	1894573	0	train/N_NCALM_1_07031.tif
14062	10592	687028	1898205	0	train/N_NCALM_1_07032.tif
27004	30831	693499	1888086	0	train/N_NCALM_1_07033.tif
23555	29808	691774	1888597	0	train/N_NCALM_1_07034.tif
26635	28699	693314	1889152	0	train/N_NCALM_1_07035.tif
12028	14900	686011	1896051	0	train/N_NCALM_1_07036.tif
28500	19651	694247	1893676	0	train/N_NCALM_1_07037.tif
5141	5104	682567	1900949	0	train/N_NCALM_1_07038.tif
20456	18638	690225	1894182	0	train/N_NCALM_1_07039.tif
29314	18638	694654	1894182	0	train/N_NCALM_1_07040.tif
25654	26553	692824	1890225	0	train/N_NCALM_1_07041.tif
21921	22622	690957	1892190	0	train/N_NCALM_1_07042.tif
27734	14154	693864	1896424	0	train/N_NCALM_1_07043.tif
28201	26072	694097	1890465	0	train/N_NCALM_1_07044.tif
262	11217	680128	1897893	0	train/N_NCALM_1_07045.tif
33819	26474	696906	1890264	0	train/N_NCALM_1_07046.tif
20739	25030	690366	1890986	0	train/N_NCALM_1_07047.tif
25955	29979	692974	1888512	0	train/N_NCALM_1_07048.tif
18539	16365	689266	1895319	0	train/N_NCALM_1_07049.tif
29481	23106	694737	1891948	0	train/N_NCALM_1_07050.tif
26571	31780	693282	1887611	0	train/N_NCALM_1_07051.tif
25522	22135	692758	1892434	0	train/N_NCALM_1_07052.tif
25964	32132	692979	1887435	0	train/N_NCALM_1_07053.tif
29863	20589	694928	1893207	0	train/N_NCALM_1_07054.tif
23255	32705	691624	1887149	0	train/N_NCALM_1_07055.tif
24568	21828	692281	1892587	0	train/N_NCALM_1_07056.tif
27353	26306	693673	1890348	0	train/N_NCALM_1_07057.tif
3204	6001	681599	1900501	0	train/N_NCALM_1_07058.tif
19204	19548	689599	1893727	0	train/N_NCALM_1_07059.tif
19370	20095	689682	1893454	0	train/N_NCALM_1_07060.tif
29036	18558	694515	1894222	0	train/N_NCALM_1_07061.tif
26417	30629	693205	1888187	0	train/N_NCALM_1_07062.tif
21910	35867	690952	1885568	0	train/N_NCALM_1_07063.tif
24767	28803	692380	1889100	0	train/N_NCALM_1_07064.tif
23910	21779	691952	1892612	0	train/N_NCALM_1_07065.tif
7063	5203	683528	1900900	0	train/N_NCALM_1_07066.tif
19047	36293	689520	1885355	0	train/N_NCALM_1_07067.tif
17379	35825	688686	1885589	0	train/N_NCALM_1_07068.tif
28453	21545	694223	1892729	0	train/N_NCALM_1_07069.tif
7881	11429	683937	1897787	0	train/N_NCALM_1_07070.tif
21302	25923	690648	1890540	0	train/N_NCALM_1_07071.tif
20025	25371	690009	1890816	0	train/N_NCALM_1_07072.tif
24824	24571	692409	1891216	0	train/N_NCALM_1_07073.tif
26119	16521	693056	1895241	0	train/N_NCALM_1_07074.tif
13322	11780	686658	1897611	0	train/N_NCALM_1_07075.tif
24824	31723	692409	1887640	0	train/N_NCALM_1_07076.tif
13104	16209	686549	1895397	0	train/N_NCALM_1_07077.tif
32700	22671	696347	1892166	0	train/N_NCALM_1_07078.tif
33784	22338	696889	1892332	0	train/N_NCALM_1_07079.tif
7249	4999	683621	1901002	0	train/N_NCALM_1_07080.tif
15362	12482	687678	1897260	0	train/N_NCALM_1_07081.tif
11121	6813	685557	1900095	0	train/N_NCALM_1_07082.tif
25954	19784	692974	1893609	0	train/N_NCALM_1_07083.tif
22173	26493	691083	1890255	0	train/N_NCALM_1_07084.tif
16370	18421	688182	1894291	0	train/N_NCALM_1_07085.tif
20584	20663	690289	1893170	0	train/N_NCALM_1_07086.tif
35639	25770	697816	1890616	0	train/N_NCALM_1_07087.tif
34231	26728	697112	1890137	0	train/N_NCALM_1_07088.tif
27024	25616	693509	1890693	0	train/N_NCALM_1_07089.tif
29106	16446	694550	1895278	0	train/N_NCALM_1_07090.tif
24364	16938	692179	1895032	0	train/N_NCALM_1_07091.tif
17063	33497	688528	1886753	0	train/N_NCALM_1_07092.tif
24896	27873	692445	1889565	0	train/N_NCALM_1_07093.tif
8589	3777	684291	1901613	0	train/N_NCALM_1_07094.tif
19112	34435	689553	1886284	0	train/N_NCALM_1_07095.tif
27006	32549	693500	1887227	0	train/N_NCALM_1_07096.tif
17117	18366	688555	1894318	0	train/N_NCALM_1_07097.tif
15603	13133	687798	1896935	0	train/N_NCALM_1_07098.tif
5282	2743	682638	1902130	0	train/N_NCALM_1_07099.tif
32638	24278	696316	1891362	0	train/N_NCALM_1_07100.tif
13851	9830	686922	1898586	0	train/N_NCALM_1_07101.tif
30478	22078	695236	1892462	0	train/N_NCALM_1_07102.tif
2209	11454	681101	1897774	0	train/N_NCALM_1_07103.tif
14446	12406	687220	1897298	0	train/N_NCALM_1_07104.tif
5910	7709	682952	1899647	0	train/N_NCALM_1_07105.tif
26280	30469	693137	1888267	0	train/N_NCALM_1_07106.tif
29516	24465	694755	1891269	0	train/N_NCALM_1_07107.tif
12056	8345	686025	1899329	0	train/N_NCALM_1_07108.tif
14266	14666	687130	1896168	0	train/N_NCALM_1_07109.tif
26338	27809	693166	1889597	0	train/N_NCALM_1_07110.tif
23929	16582	691961	1895210	0	train/N_NCALM_1_07111.tif
25877	16456	692935	1895273	0	train/N_NCALM_1_07112.tif
30168	27548	695081	1889727	0	train/N_NCALM_1_07113.tif
5383	1435	682688	1902784	0	train/N_NCALM_1_07114.tif
25650	30945	692822	1888029	0	train/N_NCALM_1_07115.tif
17965	36580	688979	1885211	0	train/N_NCALM_1_07116.tif
21745	18768	690869	1894117	0	train/N_NCALM_1_07117.tif
13207	15645	686600	1895679	0	train/N_NCALM_1_07118.tif
22238	29739	691116	1888632	0	train/N_NCALM_1_07119.tif
22825	18491	691409	1894256	0	train/N_NCALM_1_07120.tif
19637	21706	689815	1892648	0	train/N_NCALM_1_07121.tif
11560	9035	685777	1898984	0	train/N_NCALM_1_07122.tif
28413	14952	694203	1896025	0	train/N_NCALM_1_07123.tif
33216	23624	696605	1891689	0	train/N_NCALM_1_07124.tif
29885	24904	694939	1891049	0	train/N_NCALM_1_07125.tif
29026	27096	694510	1889953	0	train/N_NCALM_1_07126.tif
30021	23029	695007	1891987	0	train/N_NCALM_1_07127.tif
19616	23438	689805	1891782	0	train/N_NCALM_1_07128.tif
7978	9516	683986	1898743	0	train/N_NCALM_1_07129.tif
15253	12329	687623	1897337	0	train/N_NCALM_1_07130.tif
25755	30264	692874	1888369	0	train/N_NCALM_1_07131.tif
27955	16978	693974	1895012	0	train/N_NCALM_1_07132.tif
27458	27411	693726	1889796	0	train/N_NCALM_1_07133.tif
6620	3525	683307	1901739	0	train/N_NCALM_1_07134.tif
22932	18162	691463	1894420	0	train/N_NCALM_1_07135.tif
13478	14162	686736	1896420	0	train/N_NCALM_1_07136.tif
27549	24474	693771	1891264	0	train/N_NCALM_1_07137.tif
15808	33830	687901	1886586	0	train/N_NCALM_1_07138.tif
25454	22676	692724	1892163	0	train/N_NCALM_1_07139.tif
32519	27386	696256	1889808	0	train/N_NCALM_1_07140.tif
23795	19287	691894	1893858	0	train/N_NCALM_1_07141.tif
1229	8131	680611	1899436	0	train/N_NCALM_1_07142.tif
27041	19103	693517	1893950	0	train/N_NCALM_1_07143.tif
21291	28585	690642	1889209	0	train/N_NCALM_1_07144.tif
24808	28302	692401	1889350	0	train/N_NCALM_1_07145.tif
29865	23022	694929	1891990	0	train/N_NCALM_1_07146.tif
964	10887	680479	1898058	0	train/N_NCALM_1_07147.tif
5143	5340	682568	1900831	0	train/N_NCALM_1_07148.tif
9982	4735	684988	1901134	0	train/N_NCALM_1_07149.tif
21776	24861	690885	1891071	0	train/N_NCALM_1_07150.tif
21541	31053	690767	1887975	0	train/N_NCALM_1_07151.tif
12798	14679	686396	1896162	0	train/N_NCALM_1_07152.tif
9393	6777	684693	1900113	0	train/N_NCALM_1_07153.tif
26152	24917	693073	1891043	0	train/N_NCALM_1_07154.tif
24104	29977	692049	1888513	0	train/N_NCALM_1_07155.tif
20037	32358	690015	1887322	0	train/N_NCALM_1_07156.tif
33308	23100	696651	1891951	0	train/N_NCALM_1_07157.tif
18536	19810	689265	1893596	0	train/N_NCALM_1_07158.tif
4256	4223	682125	1901390	0	train/N_NCALM_1_07159.tif
12669	12783	686331	1897110	0	train/N_NCALM_1_07160.tif
28471	32037	694232	1887483	0	train/N_NCALM_1_07161.tif
24272	21448	692133	1892777	0	train/N_NCALM_1_07162.tif
8562	11848	684278	1897577	0	train/N_NCALM_1_07163.tif
17968	34513	688981	1886245	0	train/N_NCALM_1_07164.tif
30328	17393	695161	1894805	0	train/N_NCALM_1_07165.tif
26265	27740	693129	1889631	0	train/N_NCALM_1_07166.tif
4421	8597	682207	1899203	0	train/N_NCALM_1_07167.tif
28843	28796	694418	1889103	0	train/N_NCALM_1_07168.tif
9846	6392	684920	1900305	0	train/N_NCALM_1_07169.tif
19087	33121	689540	1886941	0	train/N_NCALM_1_07170.tif
5158	5249	682576	1900877	0	train/N_NCALM_1_07171.tif
22724	25962	691359	1890520	0	train/N_NCALM_1_07172.tif
9605	10356	684799	1898323	0	train/N_NCALM_1_07173.tif
8409	9695	684201	1898654	0	train/N_NCALM_1_07174.tif
10671	5880	685332	1900561	0	train/N_NCALM_1_07175.tif
22714	27160	691354	1889921	0	train/N_NCALM_1_07176.tif
26772	26748	693383	1890127	0	train/N_NCALM_1_07177.tif
34249	26501	697121	1890251	0	train/N_NCALM_1_07178.tif
30781	20802	695387	1893100	0	train/N_NCALM_1_07179.tif
14459	12073	687226	1897465	0	train/N_NCALM_1_07180.tif
22393	29671	691193	1888666	0	train/N_NCALM_1_07181.tif
19212	33235	689603	1886884	0	train/N_NCALM_1_07182.tif
21223	25606	690608	1890698	0	train/N_NCALM_1_07183.tif
29526	22243	694760	1892380	0	train/N_NCALM_1_07184.tif
6990	10207	683492	1898398	0	train/N_NCALM_1_07185.tif
7739	4911	683866	1901046	0	train/N_NCALM_1_07186.tif
23044	17295	691519	1894854	0	train/N_NCALM_1_07187.tif
31566	23590	695780	1891706	0	train/N_NCALM_1_07188.tif
26152	33578	693073	1886712	0	train/N_NCALM_1_07189.tif
5112	3353	682553	1901825	0	train/N_NCALM_1_07190.tif
1157	10459	680575	1898272	0	train/N_NCALM_1_07191.tif
8128	4700	684061	1901151	0	train/N_NCALM_1_07192.tif
3718	10293	681856	1898355	0	train/N_NCALM_1_07193.tif
31742	25541	695868	1890731	0	train/N_NCALM_1_07194.tif
6784	3831	683389	1901586	0	train/N_NCALM_1_07195.tif
9838	13526	684916	1896738	0	train/N_NCALM_1_07196.tif
12843	13954	686418	1896524	0	train/N_NCALM_1_07197.tif
8910	8031	684452	1899486	0	train/N_NCALM_1_07198.tif
29568	19707	694781	1893648	0	train/N_NCALM_1_07199.tif
27832	18307	693913	1894348	0	train/N_NCALM_1_07200.tif
8999	11218	684496	1897892	0	train/N_NCALM_1_07201.tif
13309	11513	686651	1897745	0	train/N_NCALM_1_07202.tif
25278	16888	692636	1895057	0	train/N_NCALM_1_07203.tif
20585	22628	690289	1892187	0	train/N_NCALM_1_07204.tif
25515	16252	692754	1895375	0	train/N_NCALM_1_07205.tif
16584	36384	688289	1885309	0	train/N_NCALM_1_07206.tif
27432	25492	693713	1890755	0	train/N_NCALM_1_07207.tif
25638	25002	692816	1891000	0	train/N_NCALM_1_07208.tif
10903	15338	685448	1895832	0	train/N_NCALM_1_07209.tif
23952	31240	691973	1887881	0	train/N_NCALM_1_07210.tif
35267	23621	697630	1891691	0	train/N_NCALM_1_07211.tif
29579	22169	694786	1892417	0	train/N_NCALM_1_07212.tif
31395	22380	695694	1892311	0	train/N_NCALM_1_07213.tif
19140	22337	689567	1892333	0	train/N_NCALM_1_07214.tif
14301	13060	687147	1896971	0	train/N_NCALM_1_07215.tif
25015	22950	692504	1892026	0	train/N_NCALM_1_07216.tif
20047	22720	690020	1892141	0	train/N_NCALM_1_07217.tif
6018	8636	683006	1899183	0	train/N_NCALM_1_07218.tif
14595	35592	687294	1885705	0	train/N_NCALM_1_07219.tif
11088	6635	685541	1900184	0	train/N_NCALM_1_07220.tif
31516	20836	695755	1893083	0	train/N_NCALM_1_07221.tif
16846	19533	688420	1893735	0	train/N_NCALM_1_07222.tif
4194	7401	682094	1899801	0	train/N_NCALM_1_07223.tif
17809	32400	688901	1887301	0	train/N_NCALM_1_07224.tif
31981	21653	695987	1892675	0	train/N_NCALM_1_07225.tif
29409	21331	694701	1892836	0	train/N_NCALM_1_07226.tif
20385	33888	690189	1886557	0	train/N_NCALM_1_07227.tif
415	8609	680204	1899197	0	train/N_NCALM_1_07228.tif
2434	8135	681214	1899434	0	train/N_NCALM_1_07229.tif
22608	23303	691301	1891850	0	train/N_NCALM_1_07230.tif
21684	33270	690839	1886866	0	train/N_NCALM_1_07231.tif
10251	12854	685122	1897074	0	train/N_NCALM_1_07232.tif
24691	22965	692342	1892019	0	train/N_NCALM_1_07233.tif
29486	25260	694740	1890871	0	train/N_NCALM_1_07234.tif
25651	24111	692822	1891446	0	train/N_NCALM_1_07235.tif
26548	28145	693271	1889429	0	train/N_NCALM_1_07236.tif
15071	13240	687532	1896881	0	train/N_NCALM_1_07237.tif
8562	4124	684278	1901439	0	train/N_NCALM_1_07238.tif
26001	16350	692997	1895326	0	train/N_NCALM_1_07239.tif
12131	7397	686062	1899803	0	train/N_NCALM_1_07240.tif
15679	34157	687836	1886423	0	train/N_NCALM_1_07241.tif
19651	20533	689822	1893235	0	train/N_NCALM_1_07242.tif
22947	29537	691470	1888733	0	train/N_NCALM_1_07243.tif
21513	36653	690753	1885175	0	train/N_NCALM_1_07244.tif
2213	6614	681103	1900194	0	train/N_NCALM_1_07245.tif
1054	8987	680524	1899008	0	train/N_NCALM_1_07246.tif
20541	20837	690267	1893083	0	train/N_NCALM_1_07247.tif
28861	22500	694427	1892251	0	train/N_NCALM_1_07248.tif
24220	22842	692107	1892080	0	train/N_NCALM_1_07249.tif
29731	20179	694862	1893412	0	train/N_NCALM_1_07250.tif
29481	30852	694737	1888075	0	train/N_NCALM_1_07251.tif
22039	30752	691016	1888125	0	train/N_NCALM_1_07252.tif
23555	22224	691774	1892389	0	train/N_NCALM_1_07253.tif
23517	18964	691755	1894019	0	train/N_NCALM_1_07254.tif
19786	36118	689890	1885442	0	train/N_NCALM_1_07255.tif
3222	5446	681608	1900778	0	train/N_NCALM_1_07256.tif
27143	24829	693568	1891087	0	train/N_NCALM_1_07257.tif
15471	34477	687732	1886263	0	train/N_NCALM_1_07258.tif
17650	36564	688822	1885219	0	train/N_NCALM_1_07259.tif
11942	8643	685968	1899180	0	train/N_NCALM_1_07260.tif
26153	16256	693073	1895373	0	train/N_NCALM_1_07261.tif
13620	18304	686807	1894349	0	train/N_NCALM_1_07262.tif
21085	23070	690539	1891966	0	train/N_NCALM_1_07263.tif
26485	16728	693239	1895137	0	train/N_NCALM_1_07264.tif
29050	29579	694522	1888712	0	train/N_NCALM_1_07265.tif
34573	25275	697283	1890864	0	train/N_NCALM_1_07266.tif
19960	30782	689977	1888110	0	train/N_NCALM_1_07267.tif
32342	23682	696168	1891660	0	train/N_NCALM_1_07268.tif
16082	18697	688038	1894153	0	train/N_NCALM_1_07269.tif
33874	23121	696934	1891941	0	train/N_NCALM_1_07270.tif
29739	18502	694866	1894250	0	train/N_NCALM_1_07271.tif
22984	29581	691489	1888711	0	train/N_NCALM_1_07272.tif
22078	32342	691036	1887330	0	train/N_NCALM_1_07273.tif
20306	22429	690150	1892287	0	train/N_NCALM_1_07274.tif
23002	32696	691498	1887153	0	train/N_NCALM_1_07275.tif
27094	14632	693544	1896185	0	train/N_NCALM_1_07276.tif
22032	32113	691013	1887445	0	train/N_NCALM_1_07277.tif
16700	34864	688347	1886069	0	train/N_NCALM_1_07278.tif
12854	16516	686424	1895243	0	train/N_NCALM_1_07279.tif
15017	34529	687505	1886237	0	train/N_NCALM_1_07280.tif
22691	20915	691342	1893044	0	train/N_NCALM_1_07281.tif
23167	30882	691580	1888060	0	train/N_NCALM_1_07282.tif
20061	20378	690027	1893312	0	train/N_NCALM_1_07283.tif
17392	36861	688693	1885071	0	train/N_NCALM_1_07284.tif
19543	16674	689768	1895164	0	train/N_NCALM_1_07285.tif
20823	23497	690408	1891753	0	train/N_NCALM_1_07286.tif
9379	12794	684686	1897104	0	train/N_NCALM_1_07287.tif
17109	36664	688551	1885169	0	train/N_NCALM_1_07288.tif
15804	18327	687899	1894338	0	train/N_NCALM_1_07289.tif
15007	12346	687500	1897328	0	train/N_NCALM_1_07290.tif
2758	10324	681376	1898339	0	train/N_NCALM_1_07291.tif
15714	16257	687854	1895373	0	train/N_NCALM_1_07292.tif
19224	31176	689609	1887913	0	train/N_NCALM_1_07293.tif
20844	27233	690419	1889885	0	train/N_NCALM_1_07294.tif
35659	26285	697826	1890359	0	train/N_NCALM_1_07295.tif
24551	30968	692272	1888017	0	train/N_NCALM_1_07296.tif
7987	3805	683990	1901599	0	train/N_NCALM_1_07297.tif
18855	21907	689424	1892548	0	train/N_NCALM_1_07298.tif
15962	35845	687978	1885579	0	train/N_NCALM_1_07299.tif
30042	30249	695018	1888377	0	train/N_NCALM_1_07300.tif
2698	7674	681346	1899664	0	train/N_NCALM_1_07301.tif
32322	23245	696158	1891879	0	train/N_NCALM_1_07302.tif
5325	1352	682659	1902825	0	train/N_NCALM_1_07303.tif
30602	30020	695298	1888491	0	train/N_NCALM_1_07304.tif
20137	17785	690065	1894609	0	train/N_NCALM_1_07305.tif
23253	26455	691623	1890274	0	train/N_NCALM_1_07306.tif
22250	23281	691122	1891861	0	train/N_NCALM_1_07307.tif
152	7599	680073	1899702	0	train/N_NCALM_1_07308.tif
28024	23940	694009	1891531	0	train/N_NCALM_1_07309.tif
25751	24254	692872	1891374	0	train/N_NCALM_1_07310.tif
10886	14044	685440	1896479	0	train/N_NCALM_1_07311.tif
32174	26211	696084	1890396	0	train/N_NCALM_1_07312.tif
20859	32742	690426	1887130	0	train/N_NCALM_1_07313.tif
22723	30413	691358	1888295	0	train/N_NCALM_1_07314.tif
13216	15709	686605	1895647	0	train/N_NCALM_1_07315.tif
5192	6972	682593	1900015	0	train/N_NCALM_1_07316.tif
19124	17637	689559	1894683	0	train/N_NCALM_1_07317.tif
9615	6380	684804	1900311	0	train/N_NCALM_1_07318.tif
4638	6591	682316	1900206	0	train/N_NCALM_1_07319.tif
24857	22351	692425	1892326	0	train/N_NCALM_1_07320.tif
13179	11151	686586	1897926	0	train/N_NCALM_1_07321.tif
32660	22818	696327	1892092	0	train/N_NCALM_1_07322.tif
23920	28136	691957	1889433	0	train/N_NCALM_1_07323.tif
25575	15408	692784	1895797	0	train/N_NCALM_1_07324.tif
14693	34825	687343	1886089	0	train/N_NCALM_1_07325.tif
4643	5150	682318	1900926	0	train/N_NCALM_1_07326.tif
21390	25423	690692	1890790	0	train/N_NCALM_1_07327.tif
3672	9855	681833	1898574	0	train/N_NCALM_1_07328.tif
12064	15971	686029	1895516	0	train/N_NCALM_1_07329.tif
6001	7063	682997	1899970	0	train/N_NCALM_1_07330.tif
11444	12213	685719	1897395	0	train/N_NCALM_1_07331.tif
15282	17070	687638	1894966	0	train/N_NCALM_1_07332.tif
29273	23232	694633	1891885	0	train/N_NCALM_1_07333.tif
27961	29544	693977	1888729	0	train/N_NCALM_1_07334.tif
5972	4222	682983	1901390	0	train/N_NCALM_1_07335.tif
18371	32212	689182	1887395	0	train/N_NCALM_1_07336.tif
5897	1473	682945	1902765	0	train/N_NCALM_1_07337.tif
19881	30435	689937	1888284	0	train/N_NCALM_1_07338.tif
8978	11243	684486	1897880	0	train/N_NCALM_1_07339.tif
10620	7630	685307	1899686	0	train/N_NCALM_1_07340.tif
18190	20911	689092	1893046	0	train/N_NCALM_1_07341.tif
17111	21382	688552	1892810	0	train/N_NCALM_1_07342.tif
28811	15361	694402	1895821	0	train/N_NCALM_1_07343.tif
12738	10387	686366	1898308	0	train/N_NCALM_1_07344.tif
17686	14857	688840	1896073	0	train/N_NCALM_1_07345.tif
28233	28386	694113	1889308	0	train/N_NCALM_1_07346.tif
23981	25536	691987	1890733	0	train/N_NCALM_1_07347.tif
10421	5531	685207	1900736	0	train/N_NCALM_1_07348.tif
22025	23367	691009	1891818	0	train/N_NCALM_1_07349.tif
17016	14594	688505	1896204	0	train/N_NCALM_1_07350.tif
29874	26925	694934	1890039	0	train/N_NCALM_1_07351.tif
35817	25771	697905	1890616	0	train/N_NCALM_1_07352.tif
30300	18982	695147	1894010	0	train/N_NCALM_1_07353.tif
24713	26115	692353	1890444	0	train/N_NCALM_1_07354.tif
17380	17472	688687	1894765	0	train/N_NCALM_1_07355.tif
24540	19111	692267	1893946	0	train/N_NCALM_1_07356.tif
2629	8513	681311	1899245	0	train/N_NCALM_1_07357.tif
5037	7730	682515	1899636	0	train/N_NCALM_1_07358.tif
32093	26153	696043	1890425	0	train/N_NCALM_1_07359.tif
30364	30918	695179	1888042	0	train/N_NCALM_1_07360.tif
22338	19019	691166	1893992	0	train/N_NCALM_1_07361.tif
16167	15970	688080	1895516	0	train/N_NCALM_1_07362.tif
4106	3982	682050	1901510	0	train/N_NCALM_1_07363.tif
21649	36562	690821	1885220	0	train/N_NCALM_1_07364.tif
3858	2600	681926	1902201	0	train/N_NCALM_1_07365.tif
28875	29930	694434	1888536	0	train/N_NCALM_1_07366.tif
32034	22835	696014	1892084	0	train/N_NCALM_1_07367.tif
23211	27434	691602	1889784	0	train/N_NCALM_1_07368.tif
13509	17147	686751	1894928	0	train/N_NCALM_1_07369.tif
35746	27063	697870	1889970	0	train/N_NCALM_1_07370.tif
2103	5637	681048	1900683	0	train/N_NCALM_1_07371.tif
17763	31547	688878	1887728	0	train/N_NCALM_1_07372.tif
12402	10341	686198	1898331	0	train/N_NCALM_1_07373.tif
18679	24289	689336	1891357	0	train/N_NCALM_1_07374.tif
26498	14725	693246	1896139	0	train/N_NCALM_1_07375.tif
